Geographic_Level,Geographic_Name,Demographic_Level,Demographic_Name,Indicator_Label,Indicator_Category_Label,Month_Week,Week_Ending,ND_Weekly_Estimate,CI_Half_width_95pct,n_unweighted,Suppression_Flag,Current_Season_Week_Ending,Influenza_Season,Legend,95 CI (%),Indicator_Category_Label_Sort,Demographic_Level_Sort,Demographic_Name_Sort,Geographic_Sort,Season_Sort,Legend_Sort
National,National,Age,75+ years,4-level vaccination and intent,Received a vaccination,October Week 2,,34.13,2.8986,13696,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",31.2 - 37.0,1,4,12,1,3,3010412
National,National,Age,75+ years,4-level vaccination and intent,Received a vaccination,October Week 3,,42.07,3.4487,13696,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",38.6 - 45.5,1,4,12,1,3,3010412
National,National,Age,75+ years,4-level vaccination and intent,Received a vaccination,October Week 4,,50.18,3.9198,13696,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",46.3 - 54.1,1,4,12,1,3,3010412
National,National,Age,75+ years,4-level vaccination and intent,Received a vaccination,October Week 5,,54.04,4.1918,13696,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",49.8 - 58.2,1,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,November Week 1,,60.81,3.7052,13696,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",57.1 - 64.5,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,November Week 2,,63.19,3.7846,13696,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",59.4 - 67.0,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,October Week 1,,28.08,4.4379,13696,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",23.6 - 32.5,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,October Week 2,,34.13,2.8986,13696,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",31.2 - 37.0,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,October Week 3,,42.07,3.4487,13696,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",38.6 - 45.5,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,October Week 4,,50.18,3.9198,13696,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",46.3 - 54.1,,4,12,1,3,3010412
National,National,Age,75+ years,Up-to-date,Yes,October Week 5,,54.04,4.1918,13696,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Age (6 Level): 75+ years",49.8 - 58.2,,4,12,1,3,3010412
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,30.44,1.8988,13437,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",28.5 - 32.3,4,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,31.65,1.8423,14825,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",29.8 - 33.5,4,6,38,1,3,3010638
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,26.59,5.4308,361,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",21.2 - 32.0,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,27.66,5.3031,375,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",22.4 - 33.0,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,21.3,8.4399,108,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",12.9 - 29.7,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,31.82,9.8291,124,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",22.0 - 41.7,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,28.36,5.5579,487,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",22.8 - 33.9,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,,24.89,5.4128,406,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",19.5 - 30.3,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,20.94,5.0738,319,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",15.9 - 26.0,4,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,14.66,4.5586,361,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",10.1 - 19.2,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,12.33,3.9362,375,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",8.4 - 16.3,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,32.25,10.6295,108,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",21.6 - 42.9,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,,22.55,9.5207,124,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",13.0 - 32.1,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,,19.55,4.5969,487,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",15.0 - 24.2,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,,19.89,4.8413,406,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",15.0 - 24.7,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,,17.07,4.9757,319,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",12.1 - 22.1,2,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 1,,20.37,5.2867,361,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",15.1 - 25.7,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 2,,20.56,5.0601,375,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",15.5 - 25.6,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 1,,25.66,12.2458,108,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",13.4 - 37.9,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 2,,18.9,8.5175,124,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",10.4 - 27.4,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 3,,21.49,5.3161,487,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",16.2 - 26.8,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 4,,21.85,5.5071,406,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",16.3 - 27.4,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,October Week 5,,24.62,6.2142,319,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",18.4 - 30.8,3,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 1,,38.39,3.2598,2777,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",35.1 - 41.6,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 2,,39.44,3.2891,2777,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",36.2 - 42.7,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 1,,20.79,8.2404,2777,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",12.6 - 29.0,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 2,,26.73,3.4092,2777,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",23.3 - 30.1,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 3,,30.59,3.1875,2777,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",27.4 - 33.8,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,,33.37,3.2427,2777,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",30.1 - 36.6,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 5,,37.37,4.5326,2777,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",32.8 - 41.9,1,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,November Week 1,,38.39,3.2598,2777,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",35.1 - 41.6,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,November Week 2,,39.44,3.2891,2777,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",36.2 - 42.7,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 1,,20.79,8.2404,2777,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",12.6 - 29.0,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 2,,26.73,3.4092,2777,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",23.3 - 30.1,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 3,,30.59,3.1875,2777,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",27.4 - 33.8,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 4,,33.37,3.2427,2777,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",30.1 - 36.6,,1,1,24,3,3240101
State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 5,,37.37,4.5326,2777,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Hawaii, Overall (18+ years)",32.8 - 41.9,,1,1,24,3,3240101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,39.46,8.5925,179,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",30.9 - 48.1,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,38.11,8.091,189,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",30.0 - 46.2,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,37.84,9.8805,150,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",28.0 - 47.7,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,35.02,16.3669,37,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",18.6 - 51.4,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,,35.55,9.8988,102,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",25.7 - 45.5,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,,37.92,8.2253,189,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",29.7 - 46.1,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,,47.71,10.0502,134,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",37.7 - 57.8,4,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,,15.43,5.4492,179,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",10.0 - 20.9,2,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,,18.85,6.6269,189,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",12.2 - 25.5,2,1,1,25,3,3250101
State,Idaho,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,,30.27,9.2209,150,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, Idaho, Overall (18+ years)",21.0 - 39.5,2,1,1,25,3,3250101
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,31.18,1.8528,13989,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",29.3 - 33.0,4,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,12.41,1.3089,13989,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",11.1 - 13.7,2,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,18.93,1.5518,13989,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",17.4 - 20.5,3,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Received a vaccination,November Week 3,,37.48,1.0257,124284,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",36.5 - 38.5,1,6,38,1,3,3010638
National,National,Disability Status,No,Up-to-date,Yes,November Week 3,,37.48,1.0257,124284,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",36.5 - 38.5,,6,38,1,3,3010638
National,National,Disability Status,Yes,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,20.46,3.7043,1518,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",16.8 - 24.2,4,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,18.24,5.1904,1518,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",13.1 - 23.4,2,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,21.02,4.4964,1518,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",16.5 - 25.5,3,6,37,1,3,3010637
National,National,Disability Status,Yes,4-level vaccination and intent,Received a vaccination,November Week 3,,40.28,2.939,14072,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",37.3 - 43.2,1,6,37,1,3,3010637
National,National,Disability Status,Yes,Up-to-date,Yes,November Week 3,,40.28,2.939,14072,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: Yes",37.3 - 43.2,,6,37,1,3,3010637
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30.1,1.7556,15109,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",28.3 - 31.9,4,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.03,1.365,15109,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",11.7 - 14.4,2,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,18.8,1.5276,15109,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",17.3 - 20.3,3,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,4-level vaccination and intent,Received a vaccination,November Week 3,,38.07,0.9893,135089,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",37.1 - 39.1,1,7,14,1,3,3010714
National,National,Gender Identity,Cisgender,Up-to-date,Yes,November Week 3,,38.07,0.9893,135089,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Cisgender",37.1 - 39.1,,7,14,1,3,3010714
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,27.92,7.5735,146,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",20.3 - 35.5,4,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,8.39,8.7636,146,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",0.0 - 17.2,2,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,33.51,9.931,146,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",23.6 - 43.4,3,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,4-level vaccination and intent,Received a vaccination,November Week 3,,30.18,7.4206,1295,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",22.8 - 37.6,1,7,39,1,3,3010739
National,National,Gender Identity,Don't Know/Refused,Up-to-date,Yes,November Week 3,,30.18,7.4206,1295,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Don't Know/Refused",22.8 - 37.6,,7,39,1,3,3010739
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,19.33,7.3544,191,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",12.0 - 26.7,4,7,15,1,3,3010715
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,16.45,15.7223,191,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",0.7 - 32.2,2,7,15,1,3,3010715
National,National,Gender Identity,Transgender/Nonbinary,4-level vaccination and intent,Received a vaccination,November Week 3,,30.24,6.965,1460,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",23.3 - 37.2,1,7,15,1,3,3010715
National,National,Gender Identity,Transgender/Nonbinary,Up-to-date,Yes,November Week 3,,30.24,6.965,1460,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Gender Identity: Transgender/Nonbinary",23.3 - 37.2,,7,15,1,3,3010715
National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,29.01,1.8285,13960,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",27.2 - 30.8,4,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.41,1.4669,13960,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",11.9 - 14.9,2,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,17.25,1.5275,13960,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",15.7 - 18.8,3,8,16,1,3,3010816
National,National,Health Insurance,Insured,4-level vaccination and intent,Received a vaccination,November Week 3,,40.33,1.0552,124132,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",39.3 - 41.4,1,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,November Week 3,,40.33,1.0552,124132,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",39.3 - 41.4,,8,16,1,3,3010816
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,37.92,4.9693,1140,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",33.0 - 42.9,4,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,10.16,3.1593,1140,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",7.0 - 13.3,2,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,33.99,4.915,1140,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",29.1 - 38.9,3,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Received a vaccination,November Week 3,,17.92,2.4329,10551,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",15.5 - 20.4,1,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,Up-to-date,Yes,November Week 3,,17.92,2.4329,10551,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",15.5 - 20.4,,8,17,1,3,3010817
National,National,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30,1.7269,15549,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall (18+ years)",28.3 - 31.7,4,1,1,1,3,3010101
National,National,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.01,1.3421,15549,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall (18+ years)",11.7 - 14.4,2,1,1,1,3,3010101
National,National,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,19.12,1.5107,15549,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall (18+ years)",17.6 - 20.6,3,1,1,1,3,3010101
National,National,Overall,18+ years,4-level vaccination and intent,Received a vaccination,November Week 3,,37.87,0.9722,138717,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall (18+ years)",36.9 - 38.8,1,1,1,1,3,3010101
National,National,Overall,18+ years,Up-to-date,Yes,November Week 3,,37.87,0.9722,138717,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Overall (18+ years)",36.9 - 38.8,,1,1,1,3,3010101
National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,,30.82,3.1573,4475,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income < $75k",27.7 - 34.0,4,9,19,1,3,3010919
National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Definitely will get a vaccine,November Week 3,,13.56,2.6659,4475,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income < $75k",10.9 - 16.2,2,9,19,1,3,3010919
National,National,Poverty Status,"Above Poverty, Income < $75k",4-level vaccination and intent,Probably will get a vaccine or are unsure,November Week 3,,20.96,3.0978,4475,0,11/18/2023 12:00:00 AM,2023-2024,"2023-2024, National, Poverty Status: Above Poverty, Income < $75k",17.9 - 24.1,3,9,19,1,3,3010919
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,,29.68,1.6507,17473,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",28.0 - 31.3,4,6,38,1,3,3010638
National,National,Disability Status,No,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,,29.46,2.132,12080,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Disability Status: No",27.3 - 31.6,4,6,38,1,3,3010638
National,National,Health Insurance,Insured,Up-to-date,Yes,November Week 2,,38.43,1.0119,124132,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",37.4 - 39.4,,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 1,,15.17,1.1411,124132,0,09/30/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",14.0 - 16.3,,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 2,,18.72,0.7335,124132,0,10/07/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",18.0 - 19.4,,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 3,,23.6,0.8626,124132,0,10/14/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",22.7 - 24.5,,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 4,,27.67,0.8975,124132,0,10/21/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",26.8 - 28.6,,8,16,1,3,3010816
National,National,Health Insurance,Insured,Up-to-date,Yes,October Week 5,,30.35,1.0449,124132,0,10/28/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Insured",29.3 - 31.4,,8,16,1,3,3010816
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,,35.17,5.7119,1106,0,11/04/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",29.5 - 40.9,4,8,17,1,3,3010817
National,National,Health Insurance,Uninsured,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,,39.8,5.851,1196,0,11/11/2023 12:00:00 AM,2023-2024,"2023-2024, National, Health Insurance: Uninsured",33.9 - 45.7,4,8,17,1,3,3010817
